,D0,,,0,,,375,,988,,1420,1039,,406,,,76,,,21,,,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4331,,,54,,,97.62,,,34.00,
,D1,,,0,,,441,,1146,,1517,1174,,477,,,110,,,22,,,8,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,4896,,,55,,,97.12,,,34.00,
,D2,,,0,,,505,,1377,,1995,1597,,576,,,154,,,19,,,9,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,6234,,,56,,,97.05,,,34.00,
,D3,,,0,,,564,,1546,,2090,1531,,601,,,159,,,16,,,4,,,2,,,2,,,1,,,0,,,0,,,0,,,0,,,6516,,,69,,,97.18,,,34.00,
,D4,,,0,,,499,,1572,,2184,1673,,654,,,162,,,28,,,5,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,6778,,,57,,,97.11,,,34.00,
,D5,,,0,,,307,,849,,1117,872,,342,,,100,,,25,,,1,,,0,,,2,,,0,,,0,,,0,,,0,,,0,,,3615,,,61,,,96.46,,,34.00,
,D6,,,0,,,271,,781,,1012,802,,297,,,83,,,13,,,1,0,,0,,,0,,,0,,,1,,,0,,,0,,,0,,,3270,,,74,,,96.73,,,34.00,
