,D0,,,0,,,577,,950,,825,,425,,,125,,,21,,,5,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2929,,,53,,,99.08,,,31.00,
,D1,,,0,,,914,,1596,,1302,,749,,,226,,,47,,,5,,,1,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,4842,,,64,,,98.86,,,31.00,
,D2,,,0,,,898,,1547,,1314,,832,,,258,,,55,,,13,,,7,,,0,,,2,,,0,,,0,,,0,,,0,,,0,,,4926,,,64,,,98.44,,,32.00,
,D3,,,0,,,829,,1469,,1348,,848,,,303,,,76,,,6,,,4,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,4884,,,62,,,98.22,,,32.00,
,D4,,,0,,,644,,1161,,1205,,765,,,279,,,50,,,9,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4114,,,50,,,98.54,,,32.00,
,D5,,,0,,,374,,600,,548,,430,,,175,,,47,,,10,,,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2188,,,53,,,97.21,,,33.00,
,D6,,,0,,,280,,514,,491,,301,,,97,,,20,,,4,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,1709,,,55,,,98.48,,,32.00,
