,D0,,,0,,,365,,,803,,1711,3434,2928,,1280,,,300,,,58,,,10,,,3,,,3,,,0,,,0,,,1,,,0,,,10896,,,81,,,84.81,,,40.00,
,D1,,,0,,,298,,,702,,1359,2524,2258,,996,,,233,,,46,,,12,,,2,,,1,,,0,,,0,,,0,,,0,,,8431,,,66,,,84.70,,,40.00,
,D2,,,0,,,330,,,833,,1722,2784,2144,,866,,,220,,,52,,,10,,,2,,,1,,,0,,,0,,,0,,,0,,,8964,,,65,,,87.16,,,39.00,
,D3,,,0,,,319,,,817,,1720,2720,2202,,946,,,223,,,40,,,9,,,2,,,2,,,0,,,0,,,0,,,0,,,9000,,,68,,,86.42,,,39.00,
,D4,,,0,,,387,,,924,,2109,3697,2972,,1349,,,261,,,54,,,12,,,5,,,1,,,0,,,0,,,0,,,0,,,11771,,,65,,,85.71,,,39.00,
,D5,,,0,,,315,,,801,,1605,3201,2685,,1196,,,267,,,57,,,14,,,7,,,0,,,0,,,0,,,0,,,0,,,10148,,,63,,,84.81,,,40.00,
,D6,,,0,,,251,,,702,,1406,2949,2619,,1169,,,256,,,50,,,10,,,4,,,0,,,1,,,0,,,1,,,0,,,9418,,,82,,,84.17,,,40.00,
