,D0,,,0,,,343,,912,,1301,1057,,518,,,129,,,24,,,5,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,4291,,,63,,,96.27,,,35.00,
,D1,,,0,,,446,,1050,,1108,806,,343,,,96,,,13,,,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3867,,,54,,,97.05,,,34.00,
,D2,,,0,,,399,,1082,,1351,968,,355,,,88,,,18,,,4,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,4266,,,57,,,97.40,,,33.00,
,D3,,,0,,,500,,1307,,1645,1247,,516,,,138,,,23,,,7,,,3,,,0,,,0,,,0,,,0,,,0,,,0,,,5386,,,58,,,96.83,,,34.00,
,D4,,,0,,,529,,1268,,1605,1398,,554,,,158,,,28,,,1,0,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,5552,,,56,,,96.43,,,34.00,
,D5,,,0,,,288,,805,,1047,828,,348,,,117,,,11,,,5,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,3450,,,60,,,96.12,,,34.00,
,D6,,,0,,,242,,670,,981,809,,360,,,87,,,27,,,4,,,1,,,0,,,1,,,1,,,0,,,0,,,0,,,3183,,,71,,,96.20,,,35.00,
