2021-08-30T13:00:00.000,,0,,,4,,,,16,,,22,,,41,,,,39,,,22,,,6,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,151,,,51,,,80.79,,,,,41.00,
2021-08-30T14:00:00.000,,0,,,3,,,,12,,,17,,,34,,,,44,,,22,,,4,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,137,,,53,,,80.29,,,,,41.00,
2021-08-30T15:00:00.000,,0,,,7,,,,12,,,26,,,49,,,,48,,,25,,,5,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,173,,,55,,,82.08,,,,,40.00,
2021-08-30T16:00:00.000,,0,,,8,,,,15,,,46,,,63,,,,59,,,30,,,7,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,229,,,51,,,83.41,,,,,40.00,
2021-08-30T17:00:00.000,,0,,,7,,,,18,,,44,,,69,,,,47,,,21,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,208,,,48,,,88.94,,,,,38.00,
2021-08-30T18:00:00.000,,0,,,1,,,,16,,,26,,,47,,,,43,,,23,,,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,160,,,49,,,83.13,,,,,40.00,
2021-08-30T19:00:00.000,,0,,,7,,,,9,,,23,,,43,,,,33,,,19,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,136,,,46,,,84.56,,,,,39.75,
2021-08-30T20:00:00.000,,0,,,3,,,,12,,,34,,,41,,,,32,,,7,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,131,,,48,,,93.13,,,,,38.00,
2021-08-30T21:00:00.000,,0,,,1,,,,6,,,12,,,28,,,,22,,,7,,,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,79,,,46,,,87.34,,,,,39.00,
2021-08-30T22:00:00.000,,0,,,1,,,,1,,,3,,,10,,,,20,,,3,,,1,,,1,,,0,,,2,,,0,,,0,,,0,,,0,,,0,,,42,,,62,,,83.33,,,,,39.85,
2021-08-30T23:00:00.000,,0,,,1,,,,2,,,1,,,5,,,7,,,,5,,,3,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,25,,,54,,,64.00,,,,,44.80,
2021-08-31T00:00:00.000,,0,,,0,,,,2,,,5,,,1,,,2,,,,5,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,16,,,47,,,62.50,,,,,43.75,
2021-08-31T01:00:00.000,,0,,,0,,,,1,,,2,,,0,,,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4,,,36,,,100.0,0,,,N/A,,
2021-08-31T02:00:00.000,,0,,,0,,,,1,,,1,,,1,,,1,,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5,,,41,,,80.00,,,,N/A,,
2021-08-31T03:00:00.000,,0,,,0,,,,1,,,0,,,0,,,1,,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,,40,,,66.67,,,,N/A,,
2021-08-31T04:00:00.000,,0,,,0,,,,0,,,0,,,1,,,2,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,,36,,,100.0,0,,,N/A,,
2021-08-31T05:00:00.000,,0,,,2,,,,0,,,0,,,3,,,5,,,,3,,,1,,,1,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,17,,,57,,,58.82,,,,,48.60,
2021-08-31T06:00:00.000,,0,,,0,,,,3,,,4,,,11,,,9,,,,11,,,3,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,42,,,54,,,64.29,,,,,43.85,
2021-08-31T07:00:00.000,,0,,,,10,,,26,,,29,,,67,,,,47,,,12,,,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,195,,,46,,,91.79,,,,,37.00,
2021-08-31T08:00:00.000,,0,,,2,,,,9,,,13,,,26,,,,29,,,14,,,5,,,1,,,0,,,0,,,0,,,0,,,1,,,0,,,0,,,100,,,75,,,79.00,,,,,41.00,
2021-08-31T09:00:00.000,,0,,,2,,,,6,,,9,,,23,,,,19,,,9,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,68,,,43,,,86.76,,,,,38.00,
