,D0,,,0,,,413,,971,,2250,3580,2929,,1340,,,254,,,42,,,6,,,0,,,2,,,0,,,0,,,0,,,1,,,11788,,,86,,,86.05,,,39.00,
,D1,,,0,,,433,,105,0,2141,3574,2906,,1235,,,268,,,59,,,10,,,1,,,4,,,0,,,1,,,0,,,0,,,11682,,,77,,,86.49,,,39.00,
,D2,,,0,,,360,,882,,1757,2977,2440,,1013,,,218,,,32,,,9,,,3,,,0,,,0,,,0,,,0,,,0,,,9691,,,62,,,86.84,,,39.00,
,D3,,,0,,,370,,921,,2024,2884,2266,,916,,,190,,,26,,,4,,,0,,,1,,,1,,,0,,,0,,,0,,,9603,,,71,,,88.15,,,39.00,
,D4,,,0,,,380,,971,,2006,3280,2492,,1044,,,201,,,45,,,12,,,2,,,1,,,0,,,0,,,0,,,0,,,10434,,,65,,,87.49,,,39.00,
,D5,,,0,,,314,,754,,1662,3055,2454,,1023,,,207,,,51,,,10,,,1,,,0,,,0,,,0,,,0,,,0,,,9531,,,62,,,86.44,,,39.00,
,D6,,,0,,,291,,828,,1681,3214,2789,,1272,,,285,,,66,,,11,,,2,,,1,,,1,,,1,,,1,,,0,,,10443,,,82,,,84.30,,,40.00,
