,D0,,,0,,,269,,753,,1577,2624,1850,,795,,,163,,,27,,,10,,,2,,,2,,,0,,,0,,,0,,,0,,,8072,,,67,,,87.62,,,39.00,
,D1,,,0,,,276,,867,,1711,2772,1929,,834,,,179,,,44,,,7,,,2,,,0,,,0,,,1,,,1,,,0,,,8623,,,81,,,87.61,,,39.00,
,D2,,,0,,,369,,912,,1752,2655,1806,,691,,,151,,,21,,,4,,,4,,,1,,,0,,,0,,,0,,,0,,,8366,,,69,,,89.58,,,38.00,
,D3,,,0,,,313,,934,,1891,3058,2124,,911,,,211,,,47,,,8,,,4,,,1,,,1,,,0,,,0,,,0,,,9503,,,72,,,87.55,,,39.00,
,D4,,,0,,,347,,105,9,2179,3555,2645,,1139,,,240,,,54,,,15,,,4,,,0,,,1,,,0,,,0,,,0,,,11238,,,71,,,87.07,,,39.00,
,D5,,,0,,,288,,796,,1711,3003,2362,,1017,,,263,,,55,,,15,,,3,,,1,,,0,,,0,,,0,,,0,,,9514,,,65,,,85.77,,,39.00,
,D6,,,0,,,264,,693,,1500,2671,1991,,864,,,211,,,46,,,10,,,4,,,3,,,0,,,1,,,0,,,0,,,8258,,,77,,,86.21,,,39.00,
