2023-08-21T09:00:00.000,,0,,,2,,,,4,,,13,,,27,,,,21,,,15,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,84,,,46,,,79.76,,,,,40.00,
2023-08-21T10:00:00.000,,0,,,2,,,,6,,,18,,,35,,,,23,,,17,,,6,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,109,,,58,,,77.06,,,,,40.80,
2023-08-21T11:00:00.000,,0,,,6,,,,8,,,22,,,32,,,,35,,,13,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,118,,,53,,,87.29,,,,,39.00,
2023-08-21T12:00:00.000,,0,,,1,,,,10,,,19,,,38,,,,41,,,18,,,1,0,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,138,,,51,,,78.99,,,,,41.00,
2023-08-21T13:00:00.000,,0,,,2,,,,11,,,17,,,53,,,,49,,,11,,,2,,,1,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,147,,,60,,,89.80,,,,,38.10,
2023-08-21T14:00:00.000,,0,,,7,,,,13,,,26,,,49,,,,43,,,14,,,5,,,0,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,158,,,64,,,87.34,,,,,38.00,
2023-08-21T15:00:00.000,,0,,,2,,,,12,,,37,,,48,,,,43,,,8,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,152,,,49,,,93.42,,,,,37.00,
2023-08-21T16:00:00.000,,0,,,,11,,,20,,,41,,,70,,,,45,,,18,,,3,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,209,,,51,,,89.47,,,,,37.00,
2023-08-21T17:00:00.000,,0,,,9,,,,20,,,63,,,45,,,,35,,,18,,,4,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,195,,,55,,,88.21,,,,,38.90,
2023-08-21T18:00:00.000,,0,,,5,,,,11,,,43,,,54,,,,55,,,16,,,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,188,,,48,,,89.36,,,,,38.00,
2023-08-21T19:00:00.000,,0,,,9,,,,12,,,19,,,50,,,,53,,,18,,,1,,,1,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,164,,,63,,,87.20,,,,,39.00,
2023-08-21T20:00:00.000,,0,,,6,,,,25,,,35,,,49,,,,30,,,14,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,161,,,49,,,90.06,,,,,37.00,
2023-08-21T21:00:00.000,,0,,,4,,,,4,,,13,,,26,,,,23,,,17,,,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,90,,,49,,,77.78,,,,,42.00,
2023-08-21T22:00:00.000,,0,,,2,,,,3,,,8,,,21,,,7,,,,1,,,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,45,,,46,,,91.11,,,,,36.80,
2023-08-21T23:00:00.000,,0,,,3,,,,4,,,9,,,13,,,5,,,,7,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,42,,,45,,,80.95,,,,,40.00,
2023-08-22T00:00:00.000,,0,,,1,,,,2,,,3,,,13,,,2,,,,3,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,26,,,48,,,80.77,,,,,40.75,
2023-08-22T01:00:00.000,,0,,,1,,,,2,,,0,,,0,,,0,,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4,,,42,,,75.00,,,,N/A,,
2023-08-22T02:00:00.000,,0,,,0,,,,0,,,1,,,2,,,1,,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5,,,49,,,80.00,,,,N/A,,
2023-08-22T03:00:00.000,,0,,,1,,,,0,,,1,,,0,,,1,,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5,,,42,,,60.00,,,,N/A,,
2023-08-22T04:00:00.000,,0,,,0,,,,0,,,2,,,1,,,2,,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,6,,,46,,,83.33,,,,N/A,,
2023-08-22T05:00:00.000,,0,,,0,,,,0,,,1,,,6,,,6,,,,4,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,18,,,45,,,72.22,,,,,42.45,
2023-08-22T06:00:00.000,,0,,,2,,,,1,,,10,,,16,,,,20,,,8,,,2,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,61,,,53,,,80.33,,,,,41.00,
2023-08-22T07:00:00.000,,0,,,2,,,,2,,,12,,,21,,,,23,,,13,,,2,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,77,,,51,,,77.92,,,,,40.60,
2023-08-22T08:00:00.000,,0,,,1,,,,3,,,13,,,28,,,,36,,,9,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,91,,,50,,,89.01,,,,,39.00,
2023-08-22T09:00:00.000,,0,,,3,,,,11,,,11,,,27,,,,38,,,21,,,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,116,,,48,,,77.59,,,,,41.00,
2023-08-22T10:00:00.000,,0,,,1,,,,10,,,20,,,25,,,,34,,,3,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,94,,,45,,,95.74,,,,,38.00,
2023-08-22T11:00:00.000,,0,,,2,,,,10,,,18,,,30,,,,36,,,7,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,104,,,46,,,92.31,,,,,37.55,
2023-08-22T12:00:00.000,,0,,,2,,,,10,,,29,,,41,,,,38,,,19,,,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,144,,,49,,,83.33,,,,,40.00,
2023-08-22T13:00:00.000,,0,,,4,,,,13,,,14,,,43,,,,40,,,15,,,1,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,131,,,58,,,87.02,,,,,39.00,
2023-08-22T14:00:00.000,,0,,,5,,,,11,,,26,,,51,,,,33,,,16,,,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,147,,,46,,,85.71,,,,,39.00,
2023-08-22T15:00:00.000,,0,,,3,,,,10,,,31,,,47,,,,42,,,26,,,7,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,167,,,53,,,79.64,,,,,41.00,
2023-08-22T16:00:00.000,,0,,,,10,,,26,,,45,,,52,,,,47,,,19,,,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,203,,,48,,,88.67,,,,,38.00,
2023-08-22T17:00:00.000,,0,,,9,,,,13,,,49,,,73,,,,58,,,25,,,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,234,,,48,,,86.32,,,,,39.00,
2023-08-22T18:00:00.000,,0,,,5,,,,22,,,46,,,52,,,,33,,,8,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,167,,,50,,,94.61,,,,,36.00,
2023-08-22T19:00:00.000,,0,,,4,,,,12,,,23,,,47,,,,43,,,11,,,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,144,,,48,,,89.58,,,,,38.00,
