,D0,,,0,,,520,,1541,,1891,1362,,502,,,142,,,19,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5978,,,52,,,97.29,,,33.00,
,D1,,,0,,,563,,1645,,2201,1643,,682,,,167,,,24,,,6,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,6932,,,56,,,97.14,,,34.00,
,D2,,,0,,,681,,1810,,2224,1625,,647,,,155,,,20,,,6,,,4,,,3,,,0,,,0,,,0,,,0,,,0,,,7175,,,64,,,97.38,,,33.00,
,D3,,,0,,,478,,1414,,1889,1329,,563,,,147,,,24,,,5,,,2,,,1,,,0,,,0,,,0,,,0,,,0,,,5852,,,63,,,96.94,,,34.00,
,D4,,,0,,,521,,1395,,1780,1232,,478,,,121,,,26,,,4,,,5,,,0,,,0,,,0,,,0,,,0,,,0,,,5562,,,58,,,97.20,,,33.00,
,D5,,,0,,,354,,960,,1252,977,,397,,,105,,,20,,,3,,,1,,,2,,,0,,,1,,,0,,,0,,,0,,,4072,,,71,,,96.76,,,34.00,
,D6,,,0,,,385,,1077,,1315,1007,,436,,,138,,,27,,,1,1,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,4397,,,55,,,95.97,,,34.00,
