,D0,,,0,,,476,,106,5,2097,3665,2963,,1248,,,263,,,49,,,13,,,2,,,2,,,0,,,0,,,1,,,0,,,11844,,,83,,,86.68,,,39.00,
,D1,,,0,,,355,,881,,1632,2826,2327,,981,,,186,,,48,,,8,,,3,,,0,,,0,,,0,,,0,,,0,,,9247,,,61,,,86.74,,,39.00,
,D2,,,0,,,338,,913,,1716,2930,2359,,982,,,192,,,31,,,6,,,5,,,0,,,1,,,1,,,0,,,0,,,9474,,,79,,,87.14,,,39.00,
,D3,,,0,,,347,,961,,2005,3129,2385,,941,,,199,,,40,,,4,,,5,,,1,,,0,,,0,,,0,,,0,,,10017,,,65,,,88.12,,,39.00,
,D4,,,0,,,354,,909,,1918,3251,2481,,994,,,201,,,35,,,9,,,2,,,0,,,0,,,0,,,0,,,0,,,10154,,,60,,,87.78,,,39.00,
,D5,,,0,,,396,,882,,2088,3557,2874,,1186,,,275,,,63,,,11,,,2,,,0,,,1,,,1,,,0,,,0,,,11336,,,75,,,86.42,,,39.00,
,D6,,,0,,,361,,839,,1663,3162,2901,,1289,,,324,,,65,,,18,,,4,,,1,,,2,,,0,,,0,,,0,,,10629,,,72,,,83.98,,,40.00,
