,D0,,,0,,,288,,673,,1564,2627,2168,,994,,,229,,,52,,,7,,,2,,,1,,,0,,,1,,,0,,,0,,,8606,,,79,,,85.06,,,39.00,
,D1,,,0,,,369,,945,,2009,3573,2912,,1405,,,260,,,54,,,10,,,4,,,1,,,0,,,0,,,0,,,0,,,11542,,,66,,,84.98,,,40.00,
,D2,,,0,,,401,,969,,1996,3671,2945,,1328,,,278,,,63,,,8,,,4,,,2,,,1,,,0,,,0,,,1,,,11667,,,87,,,85.56,,,39.00,
,D3,,,0,,,442,,1082,,2289,3910,3076,,1259,,,281,,,62,,,9,,,3,,,0,,,0,,,0,,,0,,,0,,,12413,,,62,,,87.00,,,39.00,
,D4,,,0,,,458,,1122,,2482,4024,3106,,1315,,,253,,,65,,,13,,,7,,,1,,,2,,,1,,,0,,,1,,,12850,,,89,,,87.10,,,39.00,
,D5,,,0,,,267,,712,,1531,2723,2233,,951,,,210,,,32,,,8,,,5,,,2,,,0,,,1,,,0,,,1,,,8676,,,87,,,86.05,,,39.00,
,D6,,,0,,,260,,580,,1226,2387,2152,,959,,,222,,,55,,,12,,,2,,,0,,,1,,,0,,,0,,,0,,,7856,,,73,,,84.08,,,40.00,
