,D0,,,0,,,363,,,885,,1798,3156,2601,,1154,,,292,,,47,,,12,,,3,,,0,,,1,,,0,,,1,,,0,,,10313,,,80,,,85.36,,,39.00,
,D1,,,0,,,342,,,869,,1649,2461,1746,,823,,,182,,,24,,,6,,,0,,,0,,,0,,,0,,,0,,,0,,,8102,,,59,,,87.23,,,39.00,
,D2,,,0,,,310,,,776,,1565,2540,2101,,945,,,183,,,40,,,11,,,3,,,4,,,1,,,0,,,0,,,0,,,8479,,,72,,,86.00,,,39.00,
,D3,,,0,,,291,,,733,,1626,2686,2024,,914,,,179,,,41,,,7,,,2,,,2,,,1,,,2,,,0,,,0,,,8508,,,79,,,86.51,,,39.00,
,D4,,,0,,,292,,,767,,1733,2787,2301,,973,,,193,,,40,,,6,,,0,,,1,,,0,,,0,,,0,,,1,,,9094,,,85,,,86.65,,,39.00,
,D5,,,0,,,259,,,571,,1258,2314,2119,,1054,,,251,,,61,,,12,,,3,,,0,,,0,,,0,,,0,,,0,,,7902,,,64,,,82.52,,,40.00,
,D6,,,0,,,190,,,531,,1079,2245,1994,,901,,,200,,,48,,,7,,,3,,,1,,,0,,,1,,,0,,,1,,,7201,,,85,,,83.86,,,40.00,
