2021-03-06T01:00:00.000,,0,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,,22,,,100.00,,,,N/A,,
2021-03-06T04:00:00.000,,0,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,,24,,,100.00,,,,N/A,,
2021-03-06T05:00:00.000,,0,,,0,,,3,,,4,,,2,,,1,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,11,,,47,,,90.91,,,,,34.00,
2021-03-06T06:00:00.000,,0,,,2,,,3,,,2,,,3,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,12,,,37,,,100.00,,,,,33.05,
2021-03-06T07:00:00.000,,0,,,3,,,10,,,11,,,7,,,4,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,36,,,43,,,97.22,,,,,33.50,
2021-03-06T08:00:00.000,,0,,,5,,,8,,,4,,,2,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,20,,,36,,,100.00,,,,,28.60,
2021-03-06T09:00:00.000,,0,,,3,,,13,,,19,,,10,,,3,,,1,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,50,,,52,,,96.00,,,,,33.65,
2021-03-06T10:00:00.000,,0,,,3,,,12,,,19,,,14,,,3,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,53,,,44,,,96.23,,,,,33.00,
2021-03-06T11:00:00.000,,0,,,5,,,9,,,20,,,10,,,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,48,,,36,,,100.00,,,,,32.00,
2021-03-06T12:00:00.000,,0,,,3,,,12,,,10,,,19,,,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,48,,,37,,,100.00,,,,,33.95,
2021-03-06T13:00:00.000,,0,,,7,,,25,,,19,,,15,,,5,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,72,,,47,,,98.61,,,,,32.35,
2021-03-06T14:00:00.000,,0,,,3,,,16,,,30,,,24,,,6,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,81,,,42,,,97.53,,,,,33.00,
2021-03-06T15:00:00.000,,0,,,2,,,13,,,29,,,8,,,9,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,61,,,38,,,100.00,,,,,34.00,
2021-03-06T16:00:00.000,,0,,,5,,,16,,,17,,,10,,,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,54,,,39,,,100.00,,,,,32.05,
2021-03-06T17:00:00.000,,0,,,7,,,14,,,13,,,9,,,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,49,,,39,,,100.00,,,,,33.80,
2021-03-06T18:00:00.000,,0,,,2,,,13,,,13,,,8,,,3,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,41,,,41,,,95.12,,,,,33.00,
2021-03-06T19:00:00.000,,0,,,3,,,13,,,12,,,4,,,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,36,,,36,,,100.00,,,,,31.00,
2021-03-06T20:00:00.000,,0,,,0,,,2,,,0,,,5,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,40,,,88.89,,,,,38.00,
2021-03-06T21:00:00.000,,0,,,0,,,2,,,2,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5,,,34,,,100.00,,,,N/A,,
2021-03-06T22:00:00.000,,0,,,0,,,2,,,1,,,1,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,6,,,42,,,83.33,,,,N/A,,
2021-03-06T23:00:00.000,,0,,,0,,,2,,,5,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,34,,,100.00,,,,,29.80,
