2021-01-02T22:00:00.000,,0,,,1,,,3,,,6,,,5,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,17,,,39,,,100.00,,,,,32.00,
2021-01-02T23:00:00.000,,0,,,3,,,4,,,3,,,2,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,14,,,38,,,100.00,,,,,33.20,
2021-01-03T00:00:00.000,,0,,,0,,,2,,,1,,,0,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5,,,44,,,80.00,,,,N/A,,
2021-01-03T01:00:00.000,,0,,,1,,,1,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4,,,31,,,100.00,,,,N/A,,
2021-01-03T02:00:00.000,,0,,,1,,,1,,,0,,,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5,,,32,,,100.00,,,,N/A,,
2021-01-03T03:00:00.000,,0,,,2,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,,22,,,100.00,,,,N/A,,
2021-01-03T04:00:00.000,,0,,,1,,,0,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,,31,,,100.00,,,,N/A,,
2021-01-03T05:00:00.000,,0,,,1,,,0,,,1,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4,,,38,,,100.00,,,,N/A,,
2021-01-03T06:00:00.000,,0,,,0,,,0,,,3,,,2,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,6,,,36,,,100.00,,,,N/A,,
2021-01-03T07:00:00.000,,0,,,0,,,1,2,,11,,,7,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,32,,,35,,,100.00,,,,,32.00,
2021-01-03T08:00:00.000,,0,,,3,,,6,,,6,,,3,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,19,,,36,,,100.00,,,,,30.30,
2021-01-03T09:00:00.000,,0,,,3,,,3,,,5,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,13,,,37,,,100.00,,,,,29.60,
2021-01-03T10:00:00.000,,0,,,2,,,8,,,12,,,5,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,28,,,35,,,100.00,,,,,31.00,
2021-01-03T11:00:00.000,,0,,,6,,,5,,,14,,,10,,,4,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,40,,,40,,,97.50,,,,,34.00,
2021-01-03T12:00:00.000,,0,,,3,,,1,4,,12,,,18,,,4,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,52,,,41,,,98.08,,,,,33.00,
2021-01-03T13:00:00.000,,0,,,2,,,6,,,20,,,13,,,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,45,,,39,,,100.00,,,,,33.00,
2021-01-03T14:00:00.000,,0,,,4,,,1,5,,16,,,12,,,4,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,52,,,42,,,98.08,,,,,33.35,
2021-01-03T15:00:00.000,,0,,,6,,,1,0,,18,,,6,,,5,,,2,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,48,,,52,,,93.75,,,,,34.90,
2021-01-03T16:00:00.000,,0,,,6,,,9,,,20,,,12,,,5,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,54,,,44,,,96.30,,,,,33.00,
2021-01-03T17:00:00.000,,0,,,4,,,1,3,,22,,,5,,,3,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,49,,,46,,,95.92,,,,,32.00,
2021-01-03T18:00:00.000,,0,,,3,,,8,,,15,,,13,,,3,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,43,,,41,,,97.67,,,,,33.00,
2021-01-03T19:00:00.000,,0,,,2,,,1,,,6,,,7,,,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,20,,,38,,,100.00,,,,,36.00,
2021-01-03T20:00:00.000,,0,,,1,,,5,,,7,,,3,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,17,,,37,,,100.00,,,,,31.20,
2021-01-03T21:00:00.000,,0,,,2,,,3,,,5,,,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,14,,,33,,,100.00,,,,,30.05,
2021-01-03T22:00:00.000,,0,,,2,,,3,,,5,,,2,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,14,,,40,,,92.86,,,,,33.25,
2021-01-03T23:00:00.000,,0,,,2,,,2,,,2,,,5,,,6,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,18,,,40,,,94.44,,,,,36.00,
2021-01-04T00:00:00.000,,0,,,0,,,0,,,2,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4,,,32,,,100.00,,,,N/A,,
2021-01-04T01:00:00.000,,0,,,0,,,0,,,1,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,,32,,,100.00,,,,N/A,,
2021-01-04T02:00:00.000,,0,,,1,,,0,,,1,,,0,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,,44,,,66.67,,,,N/A,,
2021-01-04T03:00:00.000,,0,,,0,,,1,,,2,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4,,,32,,,100.00,,,,N/A,,
2021-01-04T04:00:00.000,,0,,,1,,,1,,,1,,,3,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,7,,,38,,,100.00,,,,N/A,,
2021-01-04T05:00:00.000,,0,,,0,,,3,,,5,,,4,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,13,,,43,,,92.31,,,,,34.00,
2021-01-04T06:00:00.000,,0,,,1,,,8,,,14,,,2,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,27,,,37,,,100.00,,,,,29.10,
2021-01-04T07:00:00.000,,0,,,2,,,1,5,,31,,,12,,,5,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,66,,,40,,,98.48,,,,,31.00,
2021-01-04T08:00:00.000,,0,,,4,,,2,1,,25,,,9,,,3,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,64,,,45,,,96.88,,,,,30.55,
