2021-06-05T18:00:00.000,,0,,,2,,,3,,,10,,,14,,,6,,,2,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,38,,,45,,,92.11,,,,,37.45,
2021-06-05T19:00:00.000,,0,,,1,,,3,,,12,,,10,,,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,33,,,39,,,100.00,,,,,35.20,
2021-06-05T20:00:00.000,,0,,,6,,,6,,,5,,,9,,,7,,,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,36,,,43,,,91.67,,,,,39.00,
2021-06-05T21:00:00.000,,0,,,3,,,6,,,10,,,7,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,27,,,40,,,96.30,,,,,31.00,
2021-06-05T22:00:00.000,,0,,,1,,,3,,,8,,,10,,,3,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,27,,,41,,,92.59,,,,,37.00,
2021-06-05T23:00:00.000,,0,,,0,,,1,,,6,,,10,,,3,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,21,,,44,,,95.24,,,,,37.00,
2021-06-06T00:00:00.000,,0,,,0,,,1,,,2,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4,,,34,,,100.00,,,,N/A,,
2021-06-06T01:00:00.000,,0,,,0,,,1,,,0,,,2,,,1,,,0,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,6,,,49,,,66.67,,,,N/A,,
2021-06-06T02:00:00.000,,0,,,0,,,1,,,3,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,6,,,33,,,100.00,,,,N/A,,
2021-06-06T03:00:00.000,,0,,,0,,,1,,,0,,,1,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,,40,,,66.67,,,,N/A,,
2021-06-06T04:00:00.000,,0,,,1,,,0,,,1,,,0,,,0,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4,,,43,,,50.00,,,,N/A,,
2021-06-06T05:00:00.000,,0,,,0,,,2,,,0,,,3,,,3,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,40,,,88.89,,,,,38.60,
2021-06-06T06:00:00.000,,0,,,1,,,1,,,2,,,3,,,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,11,,,39,,,100.00,,,,,35.00,
2021-06-06T07:00:00.000,,0,,,1,,,8,,,8,,,10,,,6,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,34,,,40,,,97.06,,,,,37.00,
2021-06-06T08:00:00.000,,0,,,0,,,6,,,6,,,7,,,3,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,23,,,40,,,95.65,,,,,35.40,
2021-06-06T09:00:00.000,,0,,,2,,,11,,,12,,,12,,,2,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,40,,,42,,,97.50,,,,,33.00,
2021-06-06T10:00:00.000,,0,,,5,,,19,,,22,,,7,,,0,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,55,,,46,,,96.36,,,,,30.80,
2021-06-06T11:00:00.000,,0,,,4,,,12,,,20,,,13,,,5,,,1,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,56,,,50,,,96.43,,,,,34.00,
2021-06-06T12:00:00.000,,0,,,3,,,10,,,14,,,14,,,6,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,49,,,41,,,95.92,,,,,34.80,
2021-06-06T13:00:00.000,,0,,,4,,,17,,,27,,,13,,,5,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,68,,,45,,,97.06,,,,,33.00,
2021-06-06T14:00:00.000,,0,,,9,,,12,,,29,,,25,,,8,,,3,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,87,,,46,,,95.40,,,,,34.00,
2021-06-06T15:00:00.000,,0,,,3,,,9,,,24,,,20,,,8,,,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,67,,,43,,,95.52,,,,,35.00,
2021-06-06T16:00:00.000,,0,,,3,,,12,,,21,,,18,,,9,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,65,,,45,,,96.92,,,,,35.00,
2021-06-06T17:00:00.000,,0,,,3,,,13,,,18,,,13,,,9,,,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,61,,,44,,,91.80,,,,,35.00,
2021-06-06T18:00:00.000,,0,,,0,,,14,,,14,,,13,,,5,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,47,,,41,,,97.87,,,,,34.00,
2021-06-06T19:00:00.000,,0,,,6,,,15,,,14,,,12,,,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,51,,,38,,,100.00,,,,,32.00,
2021-06-06T20:00:00.000,,0,,,6,,,8,,,11,,,7,,,0,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,33,,,47,,,96.97,,,,,31.00,
2021-06-06T21:00:00.000,,0,,,4,,,9,,,6,,,2,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,23,,,40,,,95.65,,,,,29.40,
2021-06-06T22:00:00.000,,0,,,4,,,5,,,7,,,6,,,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,25,,,37,,,100.00,,,,,34.00,
2021-06-06T23:00:00.000,,0,,,0,,,5,,,8,,,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,19,,,34,,,100.00,,,,,31.30,
2021-06-07T00:00:00.000,,0,,,0,,,0,,,0,,,1,,,2,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4,,,40,,,75.00,,,,N/A,,
2021-06-07T01:00:00.000,,0,,,1,,,0,,,4,,,2,,,2,,,0,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,11,,,51,,,81.82,,,,,42.00,
2021-06-07T02:00:00.000,,0,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,,24,,,100.00,,,,N/A,,
2021-06-07T03:00:00.000,,0,,,0,,,1,,,0,,,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4,,,34,,,100.00,,,,N/A,,
2021-06-07T04:00:00.000,,0,,,0,,,1,,,2,,,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,6,,,32,,,100.00,,,,N/A,,
