2022-07-28T21:00:00.000,,0,,,3,,,8,,,10,,,11,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,32,,,34,,,100.00,,,33.00,
2022-07-28T22:00:00.000,,0,,,0,,,6,,,12,,,3,,,3,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,25,,,45,,,96.00,,,32.60,
2022-07-28T23:00:00.000,,0,,,2,,,5,,,7,,,7,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,22,,,38,,,100.00,,,31.85,
