,D0,,,0,,907,,1755,,1739,1230,,466,,,101,,,20,,,3,,,2,,,2,,,0,,,0,,,0,,,0,,,0,,,6225,,,62,,,97.94,,,33.00,
,D1,,,0,,,1142,2031,,1974,1434,,530,,,107,,,16,,,4,,,0,,,0,,,2,,,0,,,1,,,0,,,0,,,7241,,,79,,,98.20,,,33.00,
,D2,,,0,,,1220,2084,,2036,1390,,527,,,108,,,19,,,3,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,7388,,,57,,,98.23,,,32.00,
,D3,,,0,,794,,1511,,1503,1028,,401,,,86,,,20,,,2,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,5346,,,58,,,97.96,,,33.00,
,D4,,,0,,821,,1545,,1411,947,,377,,,87,,,14,,,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5205,,,54,,,98.00,,,32.00,
,D5,,,0,,678,,1246,,1080,700,,293,,,71,,,16,,,3,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,4088,,,56,,,97.77,,,32.00,
,D6,,,0,,806,,1267,,1143,710,,234,,,77,,,19,,,4,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,4261,,,55,,,97.63,,,32.00,
