,D0,,,0,,,293,,764,,1333,1845,1286,,,551,,,106,,,22,,,3,,,0,,,0,,,0,,,0,,,0,,,0,,,6203,,,57,,,89.01,,,38.00,
,D1,,,0,,,369,,823,,1607,2086,1421,,,598,,,117,,,17,,,3,,,3,,,0,,,0,,,0,,,0,,,0,,,7044,,,64,,,89.52,,,38.00,
,D2,,,0,,,380,,1049,,1886,2561,1781,,,726,,,163,,,42,,,10,,,3,,,1,,,0,,,0,,,0,,,0,,,8602,,,66,,,89.01,,,38.00,
,D3,,,0,,,437,,974,,1939,2725,1941,,,787,,,177,,,25,,,10,,,2,,,1,,,1,,,0,,,0,,,0,,,9019,,,72,,,88.88,,,38.00,
,D4,,,0,,,374,,1014,,1820,2848,2136,,,903,,,187,,,46,,,4,,,1,,,1,,,0,,,0,,,0,,,0,,,9334,,,66,,,87.77,,,39.00,
,D5,,,0,,,250,,615,,1313,2141,1816,,,841,,,206,,,40,,,10,,,7,,,2,,,1,,,0,,,0,,,2,,,7244,,,88,,,84.69,,,40.00,
,D6,,,0,,,198,,438,,875,1291,1055,,,446,,,118,,,17,,,8,,,4,,,0,,,1,,,1,,,0,,,0,,,4452,,,75,,,86.64,,,39.00,
