2023-11-25T20:00:00.000,,0,,,0,,,5,,,5,,,17,,,,16,,,8,,,3,,,0,,,1,,,0,,,2,,,0,,,0,,,0,,,0,,,57,,,66,,,75.44,,,,,41.60,
2023-11-25T21:00:00.000,,0,,,4,,,4,,,18,,,31,,,,21,,,8,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,86,,,44,,,90.70,,,,,38.00,
2023-11-25T22:00:00.000,,0,,,1,,,6,,,15,,,33,,,,17,,,11,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,84,,,48,,,85.71,,,,,38.55,
2023-11-25T23:00:00.000,,0,,,3,,,3,,,7,,,22,,,,14,,,13,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,64,,,49,,,76.56,,,,,40.55,
2023-11-26T00:00:00.000,,0,,,0,,,0,,,3,,,14,,,,15,,,5,,,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,41,,,48,,,78.05,,,,,43.00,
2023-11-26T01:00:00.000,,0,,,1,,,3,,,3,,,3,,,9,,,,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,24,,,43,,,79.17,,,,,40.55,
2023-11-26T02:00:00.000,,0,,,1,,,1,,,0,,,0,,,3,,,,2,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,47,,,55.56,,,,,45.60,
2023-11-26T03:00:00.000,,0,,,0,,,0,,,2,,,3,,,4,,,,1,,,1,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,12,,,56,,,75.00,,,,,42.40,
2023-11-26T04:00:00.000,,0,,,1,,,0,,,0,,,0,,,1,,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,,43,,,66.67,,,,N/A,,
2023-11-26T05:00:00.000,,0,,,0,,,2,,,3,,,1,,,2,,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,43,,,80.00,,,,,39.25,
2023-11-26T06:00:00.000,,0,,,0,,,1,,,2,,,0,,,3,,,,1,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,48,,,66.67,,,,,44.60,
2023-11-26T07:00:00.000,,0,,,0,,,1,,,2,,,12,,,6,,,,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,26,,,44,,,80.77,,,,,40.25,
2023-11-26T08:00:00.000,,0,,,0,,,2,,,4,,,13,,,,13,,,16,,,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,53,,,49,,,60.38,,,,,43.00,
2023-11-26T09:00:00.000,,0,,,1,,,4,,,10,,,15,,,,24,,,17,,,5,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,78,,,51,,,69.23,,,,,42.45,
2023-11-26T10:00:00.000,,0,,,5,,,8,,,22,,,36,,,,46,,,16,,,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,13,6,,49,,,86.03,,,,,39.00,
