,D0,,,0,,,252,,,585,,1218,1938,1494,,,620,,,128,,,25,,,8,,,2,,,2,,,0,,,0,,,0,,,0,,,6272,,,67,,,87.48,,,39.00,
,D1,,,0,,,292,,,844,,1608,2513,1879,,,742,,,169,,,36,,,1,0,,4,,,0,,,0,,,0,,,0,,,0,,,8097,,,64,,,88.13,,,38.00,
,D2,,,0,,,362,,,848,,1689,2551,1704,,,718,,,159,,,44,,,5,,,2,,,0,,,0,,,0,,,0,,,0,,,8082,,,64,,,88.52,,,38.00,
,D3,,,0,,,327,,,730,,1601,2360,1791,,,787,,,154,,,26,,,6,,,1,,,0,,,1,,,0,,,0,,,0,,,7784,,,71,,,87.47,,,39.00,
,D4,,,0,,,297,,,744,,1518,2388,1852,,,788,,,203,,,41,,,2,,,2,,,1,,,0,,,1,,,0,,,0,,,7839,,,97,,,86.73,,,39.00,
,D5,,,0,,,159,,,435,,802,1378,999,,,429,,,126,,,24,,,4,,,2,,,1,,,0,,,0,,,0,,,0,,,4359,,,65,,,86.56,,,39.00,
,D6,,,0,,,176,,,363,,898,1596,1241,,,604,,,119,,,26,,,7,,,1,,,1,,,0,,,0,,,0,,,0,,,5032,,,65,,,84.94,,,40.00,
