,D0,,,0,,,813,,1808,,1731,1080,,408,,,105,,,12,,,9,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,5967,,,62,,,97.87,,,32.00,
,D1,,,0,,,786,,1434,,1454,952,,394,,,90,,,20,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5132,,,54,,,97.82,,,33.00,
,D2,,,0,,,607,,1451,,1487,925,,324,,,108,,,10,,,7,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,4920,,,60,,,97.44,,,32.00,
,D3,,,0,,,701,,1531,,1705,1053,,420,,,106,,,16,,,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5536,,,53,,,97.72,,,33.00,
,D4,,,0,,,913,,1832,,1888,1255,,526,,,110,,,19,,,1,,,2,,,1,,,0,,,0,,,0,,,0,,,0,,,6547,,,61,,,97.97,,,33.00,
,D5,,,0,,,560,,1317,,1442,949,,379,,,122,,,24,,,6,,,4,,,0,,,0,,,1,,,0,,,0,,,0,,,4804,,,70,,,96.73,,,33.00,
,D6,,,0,,,514,,1200,,1209,781,,338,,,90,,,15,,,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4152,,,52,,,97.35,,,33.00,
