,D0,,,0,,,307,,749,,1563,2708,2101,,901,,,163,,,41,,,11,,,3,,,2,,,1,,,0,,,0,,,0,,,8550,,,72,,,86.88,,,39.00,
,D1,,,0,,,258,,696,,1497,2696,2155,,957,,,217,,,49,,,5,,,6,,,1,,,0,,,0,,,0,,,0,,,8537,,,66,,,85.53,,,39.00,
,D2,,,0,,,258,,713,,1551,2773,2263,,899,,,202,,,48,,,13,,,4,,,1,,,0,,,0,,,0,,,0,,,8725,,,67,,,86.62,,,39.00,
,D3,,,0,,,399,,107,9,2195,3639,2883,,1198,,,278,,,59,,,16,,,2,,,1,,,0,,,0,,,0,,,0,,,11749,,,69,,,86.77,,,39.00,
,D4,,,0,,,375,,986,,2222,3765,2890,,1250,,,290,,,64,,,15,,,8,,,0,,,0,,,0,,,0,,,0,,,11865,,,64,,,86.29,,,39.00,
,D5,,,0,,,297,,806,,1791,3141,2662,,1258,,,275,,,52,,,11,,,1,,,2,,,1,,,1,,,0,,,0,,,10298,,,79,,,84.45,,,40.00,
,D6,,,0,,,225,,675,,1417,2548,2046,,902,,,199,,,44,,,10,,,3,,,0,,,0,,,0,,,0,,,0,,,8069,,,63,,,85.65,,,39.00,
