2020-10-31T02:00:00.000,,0,,,0,,,0,,,0,,,1,,,2,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,,39,,,100.0,0,,,N/A,,
2020-10-31T03:00:00.000,,0,,,1,,,0,,,0,,,4,,,0,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5,,,34,,,100.0,0,,,N/A,,
2020-10-31T04:00:00.000,,0,,,0,,,0,,,0,,,0,,,0,,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,,49,,,0.00,,,,N/A,,
2020-10-31T05:00:00.000,,0,,,0,,,0,,,2,,,1,,,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4,,,35,,,100.0,0,,,N/A,,
2020-10-31T06:00:00.000,,0,,,2,,,1,,,3,,,2,,,0,,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,44,,,88.89,,,,,32.40,
2020-10-31T07:00:00.000,,0,,,0,,,2,,,1,,,6,,,6,,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,17,,,43,,,88.24,,,,,37.00,
2020-10-31T08:00:00.000,,0,,,2,,,4,,,4,,,12,,,,15,,,5,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,43,,,45,,,86.05,,,,,38.00,
2020-10-31T09:00:00.000,,0,,,4,,,2,,,12,,,32,,,,29,,,10,,,4,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,94,,,50,,,84.04,,,,,41.00,
2020-10-31T10:00:00.000,,0,,,3,,,17,,,18,,,45,,,,29,,,8,,,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,124,,,48,,,90.32,,,,,38.00,
2020-10-31T11:00:00.000,,0,,,2,,,14,,,25,,,46,,,,44,,,15,,,3,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,151,,,53,,,86.75,,,,,39.00,
2020-10-31T12:00:00.000,,0,,,5,,,14,,,30,,,54,,,,39,,,16,,,3,,,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,164,,,53,,,86.59,,,,,39.00,
2020-10-31T13:00:00.000,,0,,,3,,,10,,,32,,,57,,,,53,,,22,,,2,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,180,,,56,,,86.11,,,,,39.00,
2020-10-31T14:00:00.000,,0,,,3,,,16,,,34,,,53,,,,39,,,18,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,165,,,50,,,87.88,,,,,38.00,
2020-10-31T15:00:00.000,,0,,,3,,,16,,,40,,,55,,,,50,,,21,,,7,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,193,,,51,,,84.97,,,,,39.20,
2020-10-31T16:00:00.000,,0,,,5,,,24,,,49,,,62,,,,48,,,32,,,2,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,224,,,57,,,83.93,,,,,40.00,
2020-10-31T17:00:00.000,,0,,,4,,,22,,,61,,,52,,,,46,,,19,,,2,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,207,,,50,,,89.37,,,,,38.10,
2020-10-31T18:00:00.000,,0,,,6,,,17,,,33,,,36,,,,30,,,13,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,135,,,44,,,90.37,,,,,38.00,
2020-10-31T19:00:00.000,,0,,,6,,,17,,,29,,,25,,,,17,,,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,100,,,44,,,94.00,,,,,37.15,
2020-10-31T20:00:00.000,,0,,,2,,,5,,,15,,,16,,,,14,,,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,58,,,43,,,89.66,,,,,39.00,
2020-10-31T21:00:00.000,,0,,,1,,,2,,,4,,,19,,,,15,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,43,,,45,,,95.35,,,,,37.00,
2020-10-31T22:00:00.000,,0,,,1,,,3,,,6,,,10,,,,10,,,2,,,2,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,35,,,53,,,85.71,,,,,38.00,
2020-10-31T23:00:00.000,,0,,,0,,,0,,,2,,,9,,,,15,,,6,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,34,,,47,,,76.47,,,,,41.05,
2020-11-01T00:00:00.000,,0,,,0,,,1,,,1,,,7,,,2,,,,4,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,17,,,50,,,64.71,,,,,42.20,
2020-11-01T01:00:00.000,,0,,,0,,,2,,,1,,,1,,,3,,,,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,43,,,70.00,,,,,41.65,
2020-11-01T02:00:00.000,,0,,,0,,,2,,,1,,,3,,,3,,,,0,,,4,,,1,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,15,,,61,,,60.00,,,,,49.00,
2020-11-01T03:00:00.000,,0,,,1,,,1,,,1,,,1,,,0,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4,,,33,,,100.0,0,,,N/A,,
2020-11-01T05:00:00.000,,0,,,0,,,0,,,0,,,1,,,0,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,1,,,31,,,100.0,0,,,N/A,,
2020-11-01T06:00:00.000,,0,,,2,,,0,,,1,,,0,,,2,,,,2,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,53,,,55.56,,,,,45.40,
2020-11-01T07:00:00.000,,0,,,1,,,0,,,1,,,8,,,2,,,,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,17,,,42,,,70.59,,,,,40.00,
2020-11-01T08:00:00.000,,0,,,3,,,3,,,4,,,13,,,,14,,,7,,,2,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,47,,,55,,,78.72,,,,,42.10,
2020-11-01T09:00:00.000,,0,,,0,,,8,,,20,,,36,,,,25,,,14,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,105,,,47,,,84.76,,,,,39.40,
2020-11-01T10:00:00.000,,0,,,6,,,10,,,22,,,32,,,,22,,,7,,,2,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,102,,,58,,,90.20,,,,,37.85,
2020-11-01T11:00:00.000,,0,,,7,,,14,,,26,,,43,,,,31,,,15,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,138,,,48,,,87.68,,,,,38.45,
2020-11-01T12:00:00.000,,0,,,7,,,8,,,25,,,47,,,,37,,,18,,,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,146,,,47,,,84.93,,,,,39.25,
2020-11-01T13:00:00.000,,0,,,3,,,16,,,32,,,52,,,,28,,,18,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,151,,,47,,,86.75,,,,,39.00,
