,D0,,,0,,,322,,749,,1393,2454,2228,,1046,,,216,,,47,,,11,,,3,,,0,,,0,,,0,,,0,,,0,,,8469,,,62,,,84.38,,,40.00,
,D1,,,0,,,373,,825,,1520,2684,2393,,1036,,,236,,,42,,,10,,,3,,,1,,,0,,,1,,,0,,,0,,,9124,,,78,,,85.43,,,39.00,
,D2,,,0,,,734,,1125,,1511,2419,2037,,932,,,189,,,50,,,8,,,3,,,1,,,0,,,0,,,0,,,0,,,9009,,,65,,,86.87,,,39.00,
,D3,,,0,,,787,,1183,,1682,2502,2070,,905,,,213,,,45,,,13,,,2,,,0,,,1,,,0,,,0,,,0,,,9404,,,95,,,87.45,,,39.00,
,D4,,,0,,,677,,1455,,2309,3428,2852,,1222,,,281,,,48,,,12,,,7,,,2,,,1,,,2,,,0,,,0,,,12296,,,77,,,87.19,,,39.00,
,D5,,,0,,,376,,916,,1610,2940,2688,,1392,,,340,,,69,,,7,,,4,,,2,,,0,,,0,,,0,,,0,,,10344,,,69,,,82.46,,,40.00,
,D6,,,0,,,358,,796,,1519,2922,2755,,1313,,,307,,,54,,,14,,,1,,,0,,,0,,,0,,,1,,,1,,,10041,,,85,,,83.16,,,40.00,
