,D0,,,0,,,354,,903,,1710,2907,2296,,980,,,229,,,44,,,10,,,1,,,0,,,0,,,0,,,0,,,0,,,9435,,,123,,,86.59,,,39.00,
,D1,,,0,,,359,,912,,1703,2292,1636,,713,,,160,,,34,,,6,,,3,,,0,,,2,,,0,,,0,,,0,,,7821,,,105,,,88.25,,,38.00,
,D2,,,0,,,328,,889,,1692,2502,1817,,758,,,144,,,22,,,6,,,1,,,1,,,1,,,1,,,0,,,1,,,8163,,,86,,,88.55,,,38.00,
,D3,,,0,,,399,,913,,1804,2510,1806,,695,,,109,,,15,,,8,,,5,,,1,,,0,,,0,,,0,,,0,,,8265,,,65,,,89.92,,,38.00,
,D4,,,0,,,413,,105,6,1987,3196,2595,,1104,,,242,,,55,,,4,,,1,,,0,,,0,,,0,,,0,,,0,,,10653,,,64,,,86.80,,,39.00,
,D5,,,0,,,268,,739,,1607,2743,2414,,1073,,,269,,,51,,,22,,,6,,,1,,,1,,,0,,,1,,,0,,,9195,,,84,,,84.51,,,40.00,
,D6,,,0,,,296,,784,,1722,2604,2033,,897,,,203,,,46,,,14,,,4,,,2,,,0,,,0,,,0,,,0,,,8605,,,68,,,86.45,,,39.00,
