2022-05-21T14:00:00.000,,0,,,6,,,18,,,17,,,9,,,6,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,58,,,43,,,96.55,,,,,34.00,
2022-05-21T15:00:00.000,,0,,,7,,,18,,,21,,,21,,,8,,,1,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,77,,,53,,,97.40,,,,,33.60,
2022-05-21T16:00:00.000,,0,,,4,,,12,,,16,,,17,,,7,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,57,,,44,,,98.25,,,,,34.00,
2022-05-21T17:00:00.000,,0,,,5,,,15,,,23,,,11,,,2,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,58,,,42,,,96.55,,,,,30.00,
2022-05-21T18:00:00.000,,0,,,4,,,11,,,20,,,10,,,5,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,51,,,43,,,98.04,,,,,33.00,
2022-05-21T19:00:00.000,,0,,,6,,,14,,,10,,,11,,,3,,,0,,,0,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,45,,,59,,,97.78,,,,,32.40,
2022-05-21T20:00:00.000,,0,,,2,,,10,,,9,,,8,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,31,,,37,,,100.00,,,,,32.50,
2022-05-21T21:00:00.000,,0,,,3,,,4,,,11,,,8,,,4,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,32,,,42,,,93.75,,,,,36.00,
2022-05-21T22:00:00.000,,0,,,4,,,9,,,9,,,5,,,1,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,30,,,43,,,93.33,,,,,31.95,
2022-05-21T23:00:00.000,,0,,,3,,,6,,,4,,,2,,,2,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,18,,,42,,,94.44,,,,,34.35,
2022-05-22T00:00:00.000,,0,,,1,,,0,,,0,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,,39,,,100.00,,,,N/A,,
2022-05-22T01:00:00.000,,0,,,3,,,1,,,2,,,3,,,0,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,,,45,,,90.00,,,,,33.30,
2022-05-22T02:00:00.000,,0,,,0,,,1,,,2,,,1,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,6,,,38,,,100.00,,,,N/A,,
