2020-12-29T22:00:00.000,,0,,,1,,,3,,,4,,,4,,,6,,,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,24,,,44,,,75.00,,,40.55,
2020-12-29T23:00:00.000,,0,,,0,,,1,,,7,,,8,,,4,,,4,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,26,,,48,,,76.92,,,41.25,
