2022-05-28T21:00:00.000,,0,,,3,,,5,,,9,,,7,,,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,28,,,37,,,100.00,,,31.95,
2022-05-28T22:00:00.000,,0,,,6,,,5,,,4,,,4,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,21,,,38,,,100.00,,,31.00,
2022-05-28T23:00:00.000,,0,,,8,,,13,,,12,,,2,,,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,39,,,39,,,100.00,,,29.90,
