,D0,,,0,,,497,,1541,,2014,1490,,561,,,144,,,20,,,4,,,1,,,3,,,0,,,0,,,0,,,0,,,0,,,6275,,,64,,,97.26,,,33.00,
,D1,,,0,,,460,,1362,,1834,1258,,462,,,121,,,15,,,4,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,5518,,,57,,,97.43,,,33.00,
,D2,,,0,,,491,,1359,,1812,1237,,492,,,116,,,23,,,1,0,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,5542,,,55,,,97.28,,,33.00,
,D3,,,0,,,430,,1139,,1618,1228,,525,,,125,,,15,,,3,,,0,,,0,,,1,,,1,,,0,,,0,,,0,,,5085,,,72,,,97.15,,,34.00,
,D4,,,0,,,546,,1599,,2265,1732,,727,,,190,,,21,,,5,,,1,,,0,,,1,,,0,,,0,,,0,,,0,,,7087,,,66,,,96.92,,,34.00,
,D5,,,0,,,339,,1030,,1541,1142,,461,,,115,,,20,,,7,,,2,,,1,,,0,,,0,,,0,,,0,,,0,,,4658,,,64,,,96.89,,,34.00,
,D6,,,0,,,303,,906,,1368,1042,,420,,,112,,,19,,,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,4175,,,52,,,96.74,,,34.00,
