,D0,,,0,,,526,,1247,,1474,1000,,420,,,87,,,17,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,4773,,,55,,,97.78,,,33.00,
,D1,,,0,,,532,,1410,,1713,1187,,466,,,125,,,22,,,6,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5461,,,54,,,97.20,,,33.00,
,D2,,,0,,,690,,1773,,2092,1476,,574,,,156,,,19,,,4,,,2,,,3,,,0,,,0,,,0,,,0,,,0,,,6789,,,63,,,97.29,,,33.00,
,D3,,,0,,,741,,1701,,2175,1651,,679,,,160,,,28,,,6,,,0,,,3,,,0,,,0,,,0,,,0,,,0,,,7144,,,63,,,97.24,,,34.00,
,D4,,,0,,,710,,1863,,2238,1638,,720,,,182,,,28,,,5,,,2,,,1,,,0,,,0,,,1,,,0,,,0,,,7388,,,78,,,97.04,,,34.00,
,D5,,,0,,,380,,1097,,1433,979,,412,,,110,,,20,,,1,0,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,4442,,,58,,,96.83,,,34.00,
,D6,,,0,,,338,,910,,1189,828,,338,,,93,,,23,,,6,,,1,,,0,,,1,,,0,,,0,,,0,,,0,,,3727,,,67,,,96.67,,,34.00,
