2023-07-23T20:00:00.000,,0,,,5,,,14,,,19,,,29,,,,21,,,14,,,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,10,5,,46,,,83.81,,,,,40.00,
2023-07-23T21:00:00.000,,0,,,1,,,8,,,11,,,31,,,,27,,,11,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,91,,,53,,,85.71,,,,,39.00,
2023-07-23T22:00:00.000,,0,,,0,,,2,,,7,,,16,,,,13,,,7,,,1,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,47,,,59,,,80.85,,,,,41.00,
2023-07-23T23:00:00.000,,0,,,1,,,3,,,4,,,7,,,5,,,,4,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,25,,,49,,,80.00,,,,,40.00,
2023-07-24T00:00:00.000,,0,,,1,,,0,,,2,,,3,,,2,,,,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,15,,,43,,,53.33,,,,,42.00,
2023-07-24T01:00:00.000,,0,,,0,,,1,,,1,,,0,,,4,,,,1,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,9,,,54,,,66.67,,,,,44.40,
2023-07-24T02:00:00.000,,0,,,1,,,0,,,0,,,0,,,2,,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5,,,43,,,60.00,,,,N/A,,
2023-07-24T03:00:00.000,,0,,,0,,,0,,,1,,,0,,,2,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,,38,,,100.0,0,,,N/A,,
2023-07-24T04:00:00.000,,0,,,0,,,0,,,0,,,0,,,2,,,,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5,,,43,,,40.00,,,,N/A,,
2023-07-24T05:00:00.000,,0,,,0,,,0,,,0,,,0,,,1,,,,3,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,5,,,48,,,20.00,,,,N/A,,
2023-07-24T06:00:00.000,,0,,,0,,,0,,,2,,,1,,,5,,,,3,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,13,,,46,,,61.54,,,,,42.60,
2023-07-24T07:00:00.000,,0,,,0,,,1,,,2,,,7,,,,14,,,11,,,4,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,40,,,50,,,60.00,,,,,43.15,
2023-07-24T08:00:00.000,,0,,,1,,,9,,,10,,,25,,,,24,,,12,,,3,,,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,87,,,53,,,79.31,,,,,40.10,
2023-07-24T09:00:00.000,,0,,,2,,,5,,,13,,,29,,,,21,,,11,,,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,86,,,49,,,81.40,,,,,41.00,
2023-07-24T10:00:00.000,,0,,,2,,,8,,,8,,,27,,,,24,,,15,,,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,89,,,46,,,77.53,,,,,40.80,
2023-07-24T11:00:00.000,,0,,,2,,,9,,,14,,,48,,,,42,,,15,,,3,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,13,4,,55,,,85.82,,,,,39.00,
2023-07-24T12:00:00.000,,0,,,6,,,10,,,18,,,39,,,,40,,,14,,,2,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,13,0,,52,,,86.92,,,,,39.00,
2023-07-24T13:00:00.000,,0,,,5,,,13,,,16,,,38,,,,33,,,18,,,4,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,12,9,,58,,,81.40,,,,,40.00,
2023-07-24T14:00:00.000,,0,,,5,,,6,,,24,,,44,,,,50,,,20,,,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,15,4,,49,,,83.77,,,,,40.00,
2023-07-24T15:00:00.000,,0,,,3,,,18,,,27,,,46,,,,41,,,20,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,15,6,,45,,,86.54,,,,,39.00,
2023-07-24T16:00:00.000,,0,,,8,,,20,,,39,,,62,,,,54,,,16,,,3,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,20,3,,52,,,90.15,,,,,38.00,
2023-07-24T17:00:00.000,,0,,,3,,,13,,,37,,,47,,,,59,,,19,,,5,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,18,4,,58,,,86.41,,,,,39.00,
2023-07-24T18:00:00.000,,0,,,5,,,13,,,21,,,48,,,,44,,,13,,,2,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,14,8,,51,,,88.51,,,,,39.00,
2023-07-24T19:00:00.000,,0,,,4,,,15,,,14,,,38,,,,37,,,16,,,1,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,12,6,,51,,,85.71,,,,,39.00,
2023-07-24T20:00:00.000,,0,,,5,,,13,,,27,,,47,,,,31,,,14,,,2,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,14,0,,56,,,87.86,,,,,39.00,
2023-07-24T21:00:00.000,,0,,,1,,,4,,,8,,,20,,,,19,,,13,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,67,,,46,,,77.61,,,,,40.00,
2023-07-24T22:00:00.000,,0,,,1,,,2,,,4,,,14,,,4,,,,5,,,3,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,34,,,58,,,73.53,,,,,43.00,
2023-07-24T23:00:00.000,,0,,,0,,,2,,,2,,,13,,,9,,,,5,,,0,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,32,,,54,,,81.25,,,,,40.35,
2023-07-25T00:00:00.000,,0,,,0,,,0,,,4,,,8,,,4,,,,4,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,21,,,49,,,76.19,,,,,40.00,
2023-07-25T01:00:00.000,,0,,,0,,,2,,,1,,,3,,,2,,,,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,11,,,43,,,72.73,,,,,40.00,
2023-07-25T02:00:00.000,,0,,,1,,,0,,,2,,,4,,,3,,,,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,11,,,40,,,90.91,,,,,37.00,
2023-07-25T03:00:00.000,,0,,,0,,,0,,,0,,,1,,,0,,,,1,,,0,,,0,,,0,,,0,,,1,,,0,,,0,,,0,,,0,,,3,,,67,,,33.33,,,,N/A,,
2023-07-25T04:00:00.000,,0,,,0,,,0,,,0,,,0,,,0,,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,2,,,42,,,0.00,,,,N/A,,
2023-07-25T05:00:00.000,,0,,,0,,,0,,,1,,,0,,,2,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,3,,,36,,,100.0,0,,,N/A,,
2023-07-25T06:00:00.000,,0,,,0,,,0,,,1,,,8,,,,14,,,4,,,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,29,,,48,,,79.31,,,,,40.80,
